epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
24,2.519862818231029,0.9150341602603591,0.8413441729001565,0.9758177007013183,0.6863444478364369,0.8822666178365131,0.7958029816733805,0.6357101800199884,0.8913137886882466,0.7482421358563299
25,2.501574444599215,0.9104710226793975,0.8408299039998727,0.9685613898941734,0.680076924657654,0.8824094756490755,0.7899112500631669,0.6306931394625442,0.8913128455048913,0.7431018046418748
26,2.4868654762981386,0.9008081524935724,0.8443038681353618,0.967412353339275,0.679460611790208,0.8837325171202658,0.784984634111188,0.6294381626969888,0.892622830355313,0.7344684888476756
27,2.4503921438631875,0.8985396900608259,0.8437038855695749,0.9538211721164269,0.6746926270307431,0.8843748210159549,0.773940910552225,0.6220302661839621,0.8936540811364649,0.7226300611945353
28,2.4548449750923678,0.8902090658557601,0.8447273108982724,0.9525301042342866,0.6723686816053486,0.8841323394604929,0.777095802469311,0.6206096749725847,0.8934081915517803,0.7252190683887699
29,2.4511902864553092,0.8910506924785756,0.8437187496799804,0.9546568005851755,0.6756215075795375,0.882668156752886,0.7739997156822365,0.6239750987976667,0.8920529564489699,0.7225337701878972
30,2.4346019400505523,0.9004547459279663,0.84455366850499,0.9436736538800903,0.6870717284768081,0.8827799549831905,0.7717920821040912,0.6337408190182006,0.8921631285432927,0.719136204066371
31,2.4099578245040614,0.8608436624221754,0.8510043270684506,0.9400118481969153,0.6546835585680448,0.8878744966949152,0.7609950490625883,0.6035332003913194,0.8969348334051076,0.708950927244558
32,2.407706972772593,0.8765461976405474,0.8461737556086424,0.9415042294981325,0.6655325592877329,0.8841845303602421,0.7593937972450526,0.6125525938492556,0.8937913907389997,0.7068089460294078
33,2.4030787714603026,0.8775637606883376,0.8475671530511523,0.9367434744041149,0.6715579858821503,0.8845075810959583,0.758141303816297,0.6221029965018375,0.8934315955379815,0.7081939932398909
34,2.3464902879992926,0.8493822732472864,0.8505209575770065,0.9207380169445253,0.6423142693447231,0.8877180415552506,0.7386642705106478,0.5937082136493083,0.8964020418915213,0.6870880005441196
35,2.363949092334195,0.8729823528158228,0.8470414906029683,0.9309642464582493,0.6553884082534714,0.886649156688893,0.7436092775975038,0.604970557480709,0.895667850919989,0.6893755682784418
36,2.3590809944595437,0.8646201121525572,0.8482873136390667,0.9229976921965639,0.6555455799719476,0.886265438813808,0.7439764264245026,0.6045330374331859,0.8953529751686689,0.6921068758384772
37,2.3085397519207906,0.8381263824388555,0.8516044707435582,0.909349601521472,0.6327470485042508,0.8887422897158133,0.7262210727368635,0.5868344523226048,0.8972571761197894,0.6729690776624548
38,2.297665674639059,0.8509508776979079,0.8507252036427484,0.9083500919482252,0.6459298339297911,0.887700859756498,0.7213493723928283,0.5967835032746172,0.8964777490970333,0.6679662102980055
39,2.3360172435256294,0.8527516956416685,0.8507584683542324,0.9152296030101931,0.651524896670659,0.8870298705334067,0.7370515512412517,0.6018380538175051,0.896078321307379,0.6837360892741846
40,2.2775910684580394,0.8421282162218421,0.8542132974946643,0.8973563955620107,0.6378264843873909,0.8906433318524271,0.7156807121813414,0.5891217652619257,0.899302349411792,0.6645539607146872
41,2.307007472863142,0.8542951319989416,0.8499397288585117,0.9104126204120538,0.6514850477500739,0.8867677368742226,0.7254914885889152,0.6002108767307133,0.8959222632687595,0.6711033638621732
42,2.2654650744699736,0.8451099334497612,0.8525554735174289,0.8945894468883713,0.6400449860995917,0.8893870103447272,0.7137632662848401,0.591579195512611,0.897973514496312,0.6571123612967621
43,2.2620805953115988,0.8477947728561422,0.8542751373226207,0.8943965309446194,0.6424331914107753,0.8904159227951056,0.7106570048903035,0.5905869388520737,0.8997279848952473,0.657027059476676
