epoch,loss,out_0_MSE,out_0_R_squared,out_0_loss,out_1_MSE,out_1_R_squared,out_1_loss,out_2_MSE,out_2_R_squared,out_2_loss
17,2.654179723885673,0.8289388213058385,0.8541480637088238,1.0147927083720372,0.6546128663565722,0.8858025626307879,0.8443615762590189,0.616429300893942,0.8927330550290387,0.7950254392546169
18,2.639267962330615,0.837271551992856,0.8549065646446421,1.0144774878588247,0.6597344247407556,0.8863815846005509,0.8390680434563615,0.6168594389334532,0.8941346652142929,0.7857224310154286
19,2.551405936105573,0.8047784727308345,0.8575930918921081,0.9862823762644933,0.6335290144176691,0.8887604218925981,0.8113573025398719,0.5880455689961024,0.8967858261252362,0.7537662573012076
20,2.580275429478722,0.8280705184185182,0.8572024205249729,0.9983470707427798,0.6540122212893148,0.8882981425924135,0.8193893805952874,0.6113302472713656,0.89581974223304,0.7625389781406545
21,2.584445365180269,0.810321552308566,0.8585000788544009,0.9933954208473287,0.6409083940786812,0.888959541191101,0.8247241645127418,0.6005843129749779,0.8961538299315901,0.7663257798201983
22,2.5789254673822657,0.8177222595914476,0.8591842476198008,0.9918381136028082,0.6518220756259142,0.8884499220421879,0.8222464547991225,0.6051495222145695,0.8968548909776409,0.7648408989803352
23,2.504119653298747,0.799573259581129,0.8594768230967594,0.9717278169893374,0.6314282420846972,0.8901755163737595,0.7948528858723016,0.5892104319391103,0.8977680063650596,0.7375389504371079
24,2.521637117594671,0.8095985511594033,0.8586340061868932,0.9716882379212248,0.6395930259485507,0.8891318395150508,0.8034216397291593,0.5962602855955065,0.896850462754374,0.7465272399442872
25,2.4952662581959224,0.809906484421275,0.8592733225788437,0.9675730621720863,0.6376481445198038,0.8900312023874797,0.7934149499527934,0.5956285228614238,0.8976095279557954,0.734278246071043
26,2.5148762370016073,0.8073133845403229,0.8598564767925574,0.9742076459421417,0.6385854494724877,0.8898209490670445,0.798242176391595,0.5971549493390597,0.8973054822260585,0.7424264146678707
27,2.478578715858336,0.793619344876162,0.8617852522361178,0.9586742882888148,0.6288682121860701,0.8913730847580993,0.7867849370552682,0.5858727404431223,0.8991903720402576,0.7331194905142527
28,2.4418034803096615,0.7913867651492895,0.8616109642723839,0.956834348783953,0.621840067303597,0.892344134656002,0.771592376454858,0.5782791907652797,0.9002530557791049,0.7133767550708506
29,2.47578135213822,0.7870119550469307,0.8626668653783603,0.9599588256930625,0.6247033595094812,0.8916327740022486,0.7842866124174609,0.5823883244694859,0.8991406960986209,0.7315359140276968
30,2.507346811590672,0.8088147623458444,0.8591821453058034,0.9741744144240351,0.6395864983720547,0.8895613534812218,0.7934710328012529,0.5973093845696346,0.8971170115165018,0.7397013643653844
31,2.4248115957937366,0.7915322994720818,0.8620957397171353,0.9469363498244816,0.6247139687862213,0.8921170188462069,0.7658393520891197,0.5842534315298048,0.899346480130969,0.7120358938801352
